Date	Date (UTC)	Month	Day	Hour (UTC)	Water temp
50.17	2/20/13	2	20	4	12.82
50.21	2/20/13	2	20	5	12.82
50.25	2/20/13	2	20	6	12.82
50.29	2/20/13	2	20	7	12.82
50.33	2/20/13	2	20	8	12.83
50.37	2/20/13	2	20	9	12.83
50.42	2/20/13	2	20	10	12.83
50.46	2/20/13	2	20	11	12.84
50.5	2/20/13	2	20	12	12.84
50.54	2/20/13	2	20	13	12.84
50.58	2/20/13	2	20	14	12.85
50.62	2/20/13	2	20	15	12.85
50.67	2/20/13	2	20	16	12.85
50.71	2/20/13	2	20	17	12.85
50.75	2/20/13	2	20	18	12.86
50.79	2/20/13	2	20	19	12.86
50.83	2/20/13	2	20	20	12.86
50.87	2/20/13	2	20	21	12.87
50.92	2/20/13	2	20	22	12.87
50.96	2/20/13	2	20	23	12.87
51	2/21/13	2	21	0	12.87
51.04	2/21/13	2	21	1	12.88
51.08	2/21/13	2	21	2	12.88
51.12	2/21/13	2	21	3	12.88
51.17	2/21/13	2	21	4	12.89
51.21	2/21/13	2	21	5	12.89
51.25	2/21/13	2	21	6	12.89
51.29	2/21/13	2	21	7	12.9
51.33	2/21/13	2	21	8	12.9
51.37	2/21/13	2	21	9	12.9
51.42	2/21/13	2	21	10	12.9
51.46	2/21/13	2	21	11	12.91
51.5	2/21/13	2	21	12	12.91
51.54	2/21/13	2	21	13	12.91
51.58	2/21/13	2	21	14	12.92
51.62	2/21/13	2	21	15	12.92
51.67	2/21/13	2	21	16	12.92
51.71	2/21/13	2	21	17	12.92
51.75	2/21/13	2	21	18	12.93
51.79	2/21/13	2	21	19	12.93
51.83	2/21/13	2	21	20	12.93
51.87	2/21/13	2	21	21	12.94
51.92	2/21/13	2	21	22	12.94
51.96	2/21/13	2	21	23	12.94
52	2/22/13	2	22	0	12.95
52.04	2/22/13	2	22	1	12.95
52.08	2/22/13	2	22	2	12.95
52.12	2/22/13	2	22	3	12.95
52.17	2/22/13	2	22	4	12.96
52.21	2/22/13	2	22	5	12.96
52.25	2/22/13	2	22	6	12.96
52.29	2/22/13	2	22	7	12.97
52.33	2/22/13	2	22	8	12.97
52.37	2/22/13	2	22	9	12.97
52.42	2/22/13	2	22	10	12.97
52.46	2/22/13	2	22	11	12.98
52.5	2/22/13	2	22	12	12.98
52.54	2/22/13	2	22	13	12.98
52.58	2/22/13	2	22	14	12.99
52.62	2/22/13	2	22	15	12.99
52.67	2/22/13	2	22	16	12.99
52.71	2/22/13	2	22	17	13
52.75	2/22/13	2	22	18	13
52.79	2/22/13	2	22	19	13
52.83	2/22/13	2	22	20	13
52.87	2/22/13	2	22	21	13.01
52.92	2/22/13	2	22	22	13.01
52.96	2/22/13	2	22	23	13.01
53	2/23/13	2	23	0	13.02
53.04	2/23/13	2	23	1	13.02
53.08	2/23/13	2	23	2	13.02
53.12	2/23/13	2	23	3	13.02
53.17	2/23/13	2	23	4	13.03
53.21	2/23/13	2	23	5	13.03
53.25	2/23/13	2	23	6	13.03
53.29	2/23/13	2	23	7	13.04
53.33	2/23/13	2	23	8	13.04
53.37	2/23/13	2	23	9	13.04
53.42	2/23/13	2	23	10	13.05
53.46	2/23/13	2	23	11	13.05
53.5	2/23/13	2	23	12	13.05
53.54	2/23/13	2	23	13	13.05
53.58	2/23/13	2	23	14	13.06
53.62	2/23/13	2	23	15	13.06
53.67	2/23/13	2	23	16	13.06
53.71	2/23/13	2	23	17	13.07
53.75	2/23/13	2	23	18	13.07
53.79	2/23/13	2	23	19	13.07
53.83	2/23/13	2	23	20	13.07
53.87	2/23/13	2	23	21	13.08
53.92	2/23/13	2	23	22	13.08
53.96	2/23/13	2	23	23	13.08
54	2/24/13	2	24	0	13.09
54.04	2/24/13	2	24	1	13.09
54.08	2/24/13	2	24	2	13.09
54.12	2/24/13	2	24	3	13.09
54.17	2/24/13	2	24	4	13.1
54.21	2/24/13	2	24	5	13.1
54.25	2/24/13	2	24	6	13.1
54.29	2/24/13	2	24	7	13.11
54.33	2/24/13	2	24	8	13.11
54.37	2/24/13	2	24	9	13.11
54.42	2/24/13	2	24	10	13.12
54.46	2/24/13	2	24	11	13.12
54.5	2/24/13	2	24	12	13.12
54.54	2/24/13	2	24	13	13.12
54.58	2/24/13	2	24	14	13.13
54.62	2/24/13	2	24	15	13.13
54.67	2/24/13	2	24	16	13.13
54.71	2/24/13	2	24	17	13.14
54.75	2/24/13	2	24	18	13.14
54.79	2/24/13	2	24	19	13.14
54.83	2/24/13	2	24	20	13.14
54.87	2/24/13	2	24	21	13.15
54.92	2/24/13	2	24	22	13.15
54.96	2/24/13	2	24	23	13.15
55	2/25/13	2	25	0	13.16
55.04	2/25/13	2	25	1	13.16
55.08	2/25/13	2	25	2	13.16
55.12	2/25/13	2	25	3	13.16
55.17	2/25/13	2	25	4	13.17
55.21	2/25/13	2	25	5	13.17
55.25	2/25/13	2	25	6	13.17
55.29	2/25/13	2	25	7	13.18
55.33	2/25/13	2	25	8	13.18
55.37	2/25/13	2	25	9	13.18
55.42	2/25/13	2	25	10	13.18
55.46	2/25/13	2	25	11	13.19
55.5	2/25/13	2	25	12	13.19
55.54	2/25/13	2	25	13	13.19
55.58	2/25/13	2	25	14	13.2
55.62	2/25/13	2	25	15	13.2
55.67	2/25/13	2	25	16	13.2
55.71	2/25/13	2	25	17	13.2
55.75	2/25/13	2	25	18	13.21
55.79	2/25/13	2	25	19	13.21
55.83	2/25/13	2	25	20	13.21
55.87	2/25/13	2	25	21	13.22
55.92	2/25/13	2	25	22	13.22
55.96	2/25/13	2	25	23	13.22
56	2/26/13	2	26	0	13.23
56.04	2/26/13	2	26	1	13.23
56.08	2/26/13	2	26	2	13.23
56.12	2/26/13	2	26	3	13.23
56.17	2/26/13	2	26	4	13.24
56.21	2/26/13	2	26	5	13.24
56.25	2/26/13	2	26	6	13.24
56.29	2/26/13	2	26	7	13.25
56.33	2/26/13	2	26	8	13.25
56.37	2/26/13	2	26	9	13.25
56.42	2/26/13	2	26	10	13.25
56.46	2/26/13	2	26	11	13.26
56.5	2/26/13	2	26	12	13.26
56.54	2/26/13	2	26	13	13.26
56.58	2/26/13	2	26	14	13.27
56.62	2/26/13	2	26	15	13.27
56.67	2/26/13	2	26	16	13.27
56.71	2/26/13	2	26	17	13.27
56.75	2/26/13	2	26	18	13.28
56.79	2/26/13	2	26	19	13.28
56.83	2/26/13	2	26	20	13.28
56.87	2/26/13	2	26	21	13.29
56.92	2/26/13	2	26	22	13.29
56.96	2/26/13	2	26	23	13.29
57	2/27/13	2	27	0	13.29
57.04	2/27/13	2	27	1	13.3
57.08	2/27/13	2	27	2	13.3
57.12	2/27/13	2	27	3	13.3
57.17	2/27/13	2	27	4	13.31
57.21	2/27/13	2	27	5	13.31
57.25	2/27/13	2	27	6	13.31
57.29	2/27/13	2	27	7	13.31
57.33	2/27/13	2	27	8	13.32
57.37	2/27/13	2	27	9	13.32
57.42	2/27/13	2	27	10	13.32
57.46	2/27/13	2	27	11	13.33
57.5	2/27/13	2	27	12	13.33
57.54	2/27/13	2	27	13	13.33
57.58	2/27/13	2	27	14	13.33
57.62	2/27/13	2	27	15	13.34
57.67	2/27/13	2	27	16	13.34
57.71	2/27/13	2	27	17	13.34
57.75	2/27/13	2	27	18	13.35
57.79	2/27/13	2	27	19	13.35
57.83	2/27/13	2	27	20	13.35
57.87	2/27/13	2	27	21	13.35
57.92	2/27/13	2	27	22	13.36
57.96	2/27/13	2	27	23	13.36
58	2/28/13	2	28	0	13.36
58.04	2/28/13	2	28	1	13.37
58.08	2/28/13	2	28	2	13.37
58.12	2/28/13	2	28	3	13.37
58.17	2/28/13	2	28	4	13.37
58.21	2/28/13	2	28	5	13.38
58.25	2/28/13	2	28	6	13.38
58.29	2/28/13	2	28	7	13.38
58.33	2/28/13	2	28	8	13.39
58.37	2/28/13	2	28	9	13.39
58.42	2/28/13	2	28	10	13.39
58.46	2/28/13	2	28	11	13.39
58.5	2/28/13	2	28	12	13.4
58.54	2/28/13	2	28	13	13.4
58.58	2/28/13	2	28	14	13.4
58.62	2/28/13	2	28	15	13.41
58.67	2/28/13	2	28	16	13.41
58.71	2/28/13	2	28	17	13.41
58.75	2/28/13	2	28	18	13.41
58.79	2/28/13	2	28	19	13.42
58.83	2/28/13	2	28	20	13.42
58.87	2/28/13	2	28	21	13.42
58.92	2/28/13	2	28	22	13.43
58.96	2/28/13	2	28	23	13.43
59	3/1/13	3	1	0	13.43
59.04	3/1/13	3	1	1	13.43
59.08	3/1/13	3	1	2	13.44
59.12	3/1/13	3	1	3	13.44
59.17	3/1/13	3	1	4	13.44
59.21	3/1/13	3	1	5	13.45
59.25	3/1/13	3	1	6	13.45
59.29	3/1/13	3	1	7	13.45
59.33	3/1/13	3	1	8	13.45
59.37	3/1/13	3	1	9	13.46
59.42	3/1/13	3	1	10	13.46
59.46	3/1/13	3	1	11	13.46
59.5	3/1/13	3	1	12	13.47
59.54	3/1/13	3	1	13	13.47
59.58	3/1/13	3	1	14	13.47
59.62	3/1/13	3	1	15	13.47
59.67	3/1/13	3	1	16	13.48
59.71	3/1/13	3	1	17	13.48
59.75	3/1/13	3	1	18	13.48
59.79	3/1/13	3	1	19	13.49
59.83	3/1/13	3	1	20	13.49
59.87	3/1/13	3	1	21	13.49
59.92	3/1/13	3	1	22	13.49
59.96	3/1/13	3	1	23	13.5
60	3/2/13	3	2	0	13.5
60.04	3/2/13	3	2	1	13.5
60.08	3/2/13	3	2	2	13.51
60.12	3/2/13	3	2	3	13.51
60.17	3/2/13	3	2	4	13.51
60.21	3/2/13	3	2	5	13.51
60.25	3/2/13	3	2	6	13.52
60.29	3/2/13	3	2	7	13.52
60.33	3/2/13	3	2	8	13.52
60.37	3/2/13	3	2	9	13.53
60.42	3/2/13	3	2	10	13.53
60.46	3/2/13	3	2	11	13.53
60.5	3/2/13	3	2	12	13.53
60.54	3/2/13	3	2	13	13.54
60.58	3/2/13	3	2	14	13.54
60.62	3/2/13	3	2	15	13.54
60.67	3/2/13	3	2	16	13.55
60.71	3/2/13	3	2	17	13.55
60.75	3/2/13	3	2	18	13.55
60.79	3/2/13	3	2	19	13.55
60.83	3/2/13	3	2	20	13.56
60.87	3/2/13	3	2	21	13.56
60.92	3/2/13	3	2	22	13.56
60.96	3/2/13	3	2	23	13.57
61	3/3/13	3	3	0	13.57
61.04	3/3/13	3	3	1	13.57
61.08	3/3/13	3	3	2	13.57
61.12	3/3/13	3	3	3	13.58
61.17	3/3/13	3	3	4	13.58
61.21	3/3/13	3	3	5	13.58
61.25	3/3/13	3	3	6	13.58
61.29	3/3/13	3	3	7	13.59
61.33	3/3/13	3	3	8	13.59
61.37	3/3/13	3	3	9	13.59
61.42	3/3/13	3	3	10	13.6
61.46	3/3/13	3	3	11	13.6
61.5	3/3/13	3	3	12	13.6
61.54	3/3/13	3	3	13	13.6
61.58	3/3/13	3	3	14	13.61
61.62	3/3/13	3	3	15	13.61
61.67	3/3/13	3	3	16	13.61
61.71	3/3/13	3	3	17	13.62
61.75	3/3/13	3	3	18	13.62
61.79	3/3/13	3	3	19	13.62
61.83	3/3/13	3	3	20	13.62
61.87	3/3/13	3	3	21	13.63
61.92	3/3/13	3	3	22	13.63
61.96	3/3/13	3	3	23	13.63
62	3/4/13	3	4	0	13.64
62.04	3/4/13	3	4	1	13.64
62.08	3/4/13	3	4	2	13.64
62.12	3/4/13	3	4	3	13.64
62.17	3/4/13	3	4	4	13.65
62.21	3/4/13	3	4	5	13.65
62.25	3/4/13	3	4	6	13.65
62.29	3/4/13	3	4	7	13.65
62.33	3/4/13	3	4	8	13.66
62.37	3/4/13	3	4	9	13.66
62.42	3/4/13	3	4	10	13.66
62.46	3/4/13	3	4	11	13.67
62.5	3/4/13	3	4	12	13.67
62.54	3/4/13	3	4	13	13.67
62.58	3/4/13	3	4	14	13.67
62.62	3/4/13	3	4	15	13.68
62.67	3/4/13	3	4	16	13.68
62.71	3/4/13	3	4	17	13.68
62.75	3/4/13	3	4	18	13.69
62.79	3/4/13	3	4	19	13.69
62.83	3/4/13	3	4	20	13.69
62.87	3/4/13	3	4	21	13.69
62.92	3/4/13	3	4	22	13.7
62.96	3/4/13	3	4	23	13.7
63	3/5/13	3	5	0	13.7
63.04	3/5/13	3	5	1	13.71
63.08	3/5/13	3	5	2	13.71
63.12	3/5/13	3	5	3	13.71
63.17	3/5/13	3	5	4	13.71
63.21	3/5/13	3	5	5	13.72
63.25	3/5/13	3	5	6	13.72
63.29	3/5/13	3	5	7	13.72
63.33	3/5/13	3	5	8	13.72
63.37	3/5/13	3	5	9	13.73
63.42	3/5/13	3	5	10	13.73
63.46	3/5/13	3	5	11	13.73
63.5	3/5/13	3	5	12	13.74
63.54	3/5/13	3	5	13	13.74
63.58	3/5/13	3	5	14	13.74
63.62	3/5/13	3	5	15	13.74
63.67	3/5/13	3	5	16	13.75
63.71	3/5/13	3	5	17	13.75
63.75	3/5/13	3	5	18	13.75
63.79	3/5/13	3	5	19	13.76
63.83	3/5/13	3	5	20	13.76
63.87	3/5/13	3	5	21	13.76
63.92	3/5/13	3	5	22	13.76
63.96	3/5/13	3	5	23	13.77
64	3/6/13	3	6	0	13.77
64.04	3/6/13	3	6	1	13.77
64.08	3/6/13	3	6	2	13.77
64.12	3/6/13	3	6	3	13.78
64.17	3/6/13	3	6	4	13.78
64.21	3/6/13	3	6	5	13.78
64.25	3/6/13	3	6	6	13.79
64.29	3/6/13	3	6	7	13.79
64.33	3/6/13	3	6	8	13.79
64.37	3/6/13	3	6	9	13.79
64.42	3/6/13	3	6	10	13.8
64.46	3/6/13	3	6	11	13.8
64.5	3/6/13	3	6	12	13.8
64.54	3/6/13	3	6	13	13.81
64.58	3/6/13	3	6	14	13.81
64.62	3/6/13	3	6	15	13.81
64.67	3/6/13	3	6	16	13.81
64.71	3/6/13	3	6	17	13.82
64.75	3/6/13	3	6	18	13.82
64.79	3/6/13	3	6	19	13.82
64.83	3/6/13	3	6	20	13.82
64.87	3/6/13	3	6	21	13.83
64.92	3/6/13	3	6	22	13.83
64.96	3/6/13	3	6	23	13.83
65	3/7/13	3	7	0	13.84
65.04	3/7/13	3	7	1	13.84
65.08	3/7/13	3	7	2	13.84
65.12	3/7/13	3	7	3	13.84
65.17	3/7/13	3	7	4	13.85
65.21	3/7/13	3	7	5	13.85
65.25	3/7/13	3	7	6	13.85
65.29	3/7/13	3	7	7	13.85
65.33	3/7/13	3	7	8	13.86
65.37	3/7/13	3	7	9	13.86
65.42	3/7/13	3	7	10	13.86
65.46	3/7/13	3	7	11	13.87
65.5	3/7/13	3	7	12	13.87
65.54	3/7/13	3	7	13	13.87
65.58	3/7/13	3	7	14	13.87
65.62	3/7/13	3	7	15	13.88
65.67	3/7/13	3	7	16	13.88
65.71	3/7/13	3	7	17	13.88
65.75	3/7/13	3	7	18	13.89
65.79	3/7/13	3	7	19	13.89
65.83	3/7/13	3	7	20	13.89
65.87	3/7/13	3	7	21	13.89
65.92	3/7/13	3	7	22	13.9
65.96	3/7/13	3	7	23	13.9
66	3/8/13	3	8	0	13.9
66.04	3/8/13	3	8	1	13.9
66.08	3/8/13	3	8	2	13.91
66.12	3/8/13	3	8	3	13.91
66.17	3/8/13	3	8	4	13.91
66.21	3/8/13	3	8	5	13.92
66.25	3/8/13	3	8	6	13.92
66.29	3/8/13	3	8	7	13.92
66.33	3/8/13	3	8	8	13.92
66.37	3/8/13	3	8	9	13.93
66.42	3/8/13	3	8	10	13.93
66.46	3/8/13	3	8	11	13.93
66.5	3/8/13	3	8	12	13.93
66.54	3/8/13	3	8	13	13.94
66.58	3/8/13	3	8	14	13.94
66.62	3/8/13	3	8	15	13.94
66.67	3/8/13	3	8	16	13.95
66.71	3/8/13	3	8	17	13.95
66.75	3/8/13	3	8	18	13.95
66.79	3/8/13	3	8	19	13.95
66.83	3/8/13	3	8	20	13.96
66.87	3/8/13	3	8	21	13.96
66.92	3/8/13	3	8	22	13.96
66.96	3/8/13	3	8	23	13.96
67	3/9/13	3	9	0	13.97
67.04	3/9/13	3	9	1	13.97
67.08	3/9/13	3	9	2	13.97
67.12	3/9/13	3	9	3	13.98
67.17	3/9/13	3	9	4	13.98
67.21	3/9/13	3	9	5	13.98
67.25	3/9/13	3	9	6	13.98
67.29	3/9/13	3	9	7	13.99
67.33	3/9/13	3	9	8	13.99
67.37	3/9/13	3	9	9	13.99
67.42	3/9/13	3	9	10	13.99
67.46	3/9/13	3	9	11	14
67.5	3/9/13	3	9	12	14
67.54	3/9/13	3	9	13	14
67.58	3/9/13	3	9	14	14.01
67.62	3/9/13	3	9	15	14.01
67.67	3/9/13	3	9	16	14.01
67.71	3/9/13	3	9	17	14.01
67.75	3/9/13	3	9	18	14.02
67.79	3/9/13	3	9	19	14.02
67.83	3/9/13	3	9	20	14.02
67.87	3/9/13	3	9	21	14.02
67.92	3/9/13	3	9	22	14.03
67.96	3/9/13	3	9	23	14.03
68	3/10/13	3	10	0	14.03
68.04	3/10/13	3	10	1	14.04
68.08	3/10/13	3	10	2	14.04
68.12	3/10/13	3	10	3	14.04
68.17	3/10/13	3	10	4	14.04
68.21	3/10/13	3	10	5	14.05
68.25	3/10/13	3	10	6	14.05
68.29	3/10/13	3	10	7	14.05
68.33	3/10/13	3	10	8	14.05
68.37	3/10/13	3	10	9	14.06
68.42	3/10/13	3	10	10	14.06
68.46	3/10/13	3	10	11	14.06
68.5	3/10/13	3	10	12	14.07
68.54	3/10/13	3	10	13	14.07
68.58	3/10/13	3	10	14	14.07
68.62	3/10/13	3	10	15	14.07
68.67	3/10/13	3	10	16	14.08
68.71	3/10/13	3	10	17	14.08
68.75	3/10/13	3	10	18	14.08
68.79	3/10/13	3	10	19	14.08
68.83	3/10/13	3	10	20	14.09
68.87	3/10/13	3	10	21	14.09
68.92	3/10/13	3	10	22	14.09
68.96	3/10/13	3	10	23	14.09
69	3/11/13	3	11	0	14.1
69.04	3/11/13	3	11	1	14.1
69.08	3/11/13	3	11	2	14.1
69.12	3/11/13	3	11	3	14.11
69.17	3/11/13	3	11	4	14.11
69.21	3/11/13	3	11	5	14.11
69.25	3/11/13	3	11	6	14.11
69.29	3/11/13	3	11	7	14.12
69.33	3/11/13	3	11	8	14.12
69.37	3/11/13	3	11	9	14.12
69.42	3/11/13	3	11	10	14.12
69.46	3/11/13	3	11	11	14.13
69.5	3/11/13	3	11	12	14.13
69.54	3/11/13	3	11	13	14.13
69.58	3/11/13	3	11	14	14.14
69.62	3/11/13	3	11	15	14.14
69.67	3/11/13	3	11	16	14.14
69.71	3/11/13	3	11	17	14.14
69.75	3/11/13	3	11	18	14.15
69.79	3/11/13	3	11	19	14.15
69.83	3/11/13	3	11	20	14.15
69.87	3/11/13	3	11	21	14.15
69.92	3/11/13	3	11	22	14.16
69.96	3/11/13	3	11	23	14.16
70	3/12/13	3	12	0	14.16
70.04	3/12/13	3	12	1	14.16
70.08	3/12/13	3	12	2	14.17
70.12	3/12/13	3	12	3	14.17
70.17	3/12/13	3	12	4	14.17
70.21	3/12/13	3	12	5	14.18
70.25	3/12/13	3	12	6	14.18
70.29	3/12/13	3	12	7	14.18
70.33	3/12/13	3	12	8	14.18
70.37	3/12/13	3	12	9	14.19
70.42	3/12/13	3	12	10	14.19
70.46	3/12/13	3	12	11	14.19
70.5	3/12/13	3	12	12	14.19
70.54	3/12/13	3	12	13	14.2
70.58	3/12/13	3	12	14	14.2
70.62	3/12/13	3	12	15	14.2
70.67	3/12/13	3	12	16	14.2
70.71	3/12/13	3	12	17	14.21
70.75	3/12/13	3	12	18	14.21
70.79	3/12/13	3	12	19	14.21
70.83	3/12/13	3	12	20	14.22
70.87	3/12/13	3	12	21	14.22
70.92	3/12/13	3	12	22	14.22
70.96	3/12/13	3	12	23	14.22
71	3/13/13	3	13	0	14.23
71.04	3/13/13	3	13	1	14.23
71.08	3/13/13	3	13	2	14.23
71.12	3/13/13	3	13	3	14.23
71.17	3/13/13	3	13	4	14.24
71.21	3/13/13	3	13	5	14.24
71.25	3/13/13	3	13	6	14.24
71.29	3/13/13	3	13	7	14.24
71.33	3/13/13	3	13	8	14.25
71.37	3/13/13	3	13	9	14.25
71.42	3/13/13	3	13	10	14.25
71.46	3/13/13	3	13	11	14.26
71.5	3/13/13	3	13	12	14.26
71.54	3/13/13	3	13	13	14.26
71.58	3/13/13	3	13	14	14.26
71.62	3/13/13	3	13	15	14.27
71.67	3/13/13	3	13	16	14.27
71.71	3/13/13	3	13	17	14.27
71.75	3/13/13	3	13	18	14.27
71.79	3/13/13	3	13	19	14.28
71.83	3/13/13	3	13	20	14.28
71.87	3/13/13	3	13	21	14.28
71.92	3/13/13	3	13	22	14.28
71.96	3/13/13	3	13	23	14.29
72	3/14/13	3	14	0	14.29
72.04	3/14/13	3	14	1	14.29
72.08	3/14/13	3	14	2	14.3
72.12	3/14/13	3	14	3	14.3
72.17	3/14/13	3	14	4	14.3
72.21	3/14/13	3	14	5	14.3
72.25	3/14/13	3	14	6	14.31
72.29	3/14/13	3	14	7	14.31
72.33	3/14/13	3	14	8	14.31
72.37	3/14/13	3	14	9	14.31
72.42	3/14/13	3	14	10	14.32
72.46	3/14/13	3	14	11	14.32
72.5	3/14/13	3	14	12	14.32
72.54	3/14/13	3	14	13	14.32
72.58	3/14/13	3	14	14	14.33
72.62	3/14/13	3	14	15	14.33
72.67	3/14/13	3	14	16	14.33
72.71	3/14/13	3	14	17	14.33
72.75	3/14/13	3	14	18	14.34
72.79	3/14/13	3	14	19	14.34
72.83	3/14/13	3	14	20	14.34
72.87	3/14/13	3	14	21	14.35
72.92	3/14/13	3	14	22	14.35
72.96	3/14/13	3	14	23	14.35
73	3/15/13	3	15	0	14.35
73.04	3/15/13	3	15	1	14.36
73.08	3/15/13	3	15	2	14.36
73.12	3/15/13	3	15	3	14.36
73.17	3/15/13	3	15	4	14.36
73.21	3/15/13	3	15	5	14.37
73.25	3/15/13	3	15	6	14.37
73.29	3/15/13	3	15	7	14.37
73.33	3/15/13	3	15	8	14.37
73.37	3/15/13	3	15	9	14.38
73.42	3/15/13	3	15	10	14.38
73.46	3/15/13	3	15	11	14.38
73.5	3/15/13	3	15	12	14.38
73.54	3/15/13	3	15	13	14.39
73.58	3/15/13	3	15	14	14.39
73.62	3/15/13	3	15	15	14.39
73.67	3/15/13	3	15	16	14.4
73.71	3/15/13	3	15	17	14.4
73.75	3/15/13	3	15	18	14.4
73.79	3/15/13	3	15	19	14.4
73.83	3/15/13	3	15	20	14.41
73.87	3/15/13	3	15	21	14.41
73.92	3/15/13	3	15	22	14.41
73.96	3/15/13	3	15	23	14.41
74	3/16/13	3	16	0	14.42
74.04	3/16/13	3	16	1	14.42
74.08	3/16/13	3	16	2	14.42
74.12	3/16/13	3	16	3	14.42
74.17	3/16/13	3	16	4	14.43
74.21	3/16/13	3	16	5	14.43
74.25	3/16/13	3	16	6	14.43
74.29	3/16/13	3	16	7	14.43
74.33	3/16/13	3	16	8	14.44
74.37	3/16/13	3	16	9	14.44
74.42	3/16/13	3	16	10	14.44
74.46	3/16/13	3	16	11	14.45
74.5	3/16/13	3	16	12	14.45
74.54	3/16/13	3	16	13	14.45
74.58	3/16/13	3	16	14	14.45
74.62	3/16/13	3	16	15	14.46
74.67	3/16/13	3	16	16	14.46
74.71	3/16/13	3	16	17	14.46
74.75	3/16/13	3	16	18	14.46
74.79	3/16/13	3	16	19	14.47
74.83	3/16/13	3	16	20	14.47
74.87	3/16/13	3	16	21	14.47
74.92	3/16/13	3	16	22	14.47
74.96	3/16/13	3	16	23	14.48
75	3/17/13	3	17	0	14.48
75.04	3/17/13	3	17	1	14.48
75.08	3/17/13	3	17	2	14.48
75.12	3/17/13	3	17	3	14.49
75.17	3/17/13	3	17	4	14.49
75.21	3/17/13	3	17	5	14.49
75.25	3/17/13	3	17	6	14.49
75.29	3/17/13	3	17	7	14.5
75.33	3/17/13	3	17	8	14.5
75.37	3/17/13	3	17	9	14.5
75.42	3/17/13	3	17	10	14.5
75.46	3/17/13	3	17	11	14.51
75.5	3/17/13	3	17	12	14.51
75.54	3/17/13	3	17	13	14.51
75.58	3/17/13	3	17	14	14.52
75.62	3/17/13	3	17	15	14.52
75.67	3/17/13	3	17	16	14.52
75.71	3/17/13	3	17	17	14.52
75.75	3/17/13	3	17	18	14.53
75.79	3/17/13	3	17	19	14.53
75.83	3/17/13	3	17	20	14.53
75.87	3/17/13	3	17	21	14.53
75.92	3/17/13	3	17	22	14.54
75.96	3/17/13	3	17	23	14.54
76	3/18/13	3	18	0	14.54
76.04	3/18/13	3	18	1	14.54
76.08	3/18/13	3	18	2	14.55
76.12	3/18/13	3	18	3	14.55
76.17	3/18/13	3	18	4	14.55
76.21	3/18/13	3	18	5	14.55
76.25	3/18/13	3	18	6	14.56
76.29	3/18/13	3	18	7	14.56
76.33	3/18/13	3	18	8	14.56
76.37	3/18/13	3	18	9	14.56
76.42	3/18/13	3	18	10	14.57
76.46	3/18/13	3	18	11	14.57
76.5	3/18/13	3	18	12	14.57
76.54	3/18/13	3	18	13	14.57
76.58	3/18/13	3	18	14	14.58
76.62	3/18/13	3	18	15	14.58
76.67	3/18/13	3	18	16	14.58
76.71	3/18/13	3	18	17	14.58
76.75	3/18/13	3	18	18	14.59
76.79	3/18/13	3	18	19	14.59
76.83	3/18/13	3	18	20	14.59
76.87	3/18/13	3	18	21	14.59
76.92	3/18/13	3	18	22	14.6
76.96	3/18/13	3	18	23	14.6
77	3/19/13	3	19	0	14.6
77.04	3/19/13	3	19	1	14.61
77.08	3/19/13	3	19	2	14.61
77.12	3/19/13	3	19	3	14.61
77.17	3/19/13	3	19	4	14.61
77.21	3/19/13	3	19	5	14.62
77.25	3/19/13	3	19	6	14.62
77.29	3/19/13	3	19	7	14.62
77.33	3/19/13	3	19	8	14.62
77.37	3/19/13	3	19	9	14.63
77.42	3/19/13	3	19	10	14.63
77.46	3/19/13	3	19	11	14.63
77.5	3/19/13	3	19	12	14.63
77.54	3/19/13	3	19	13	14.64
77.58	3/19/13	3	19	14	14.64
77.62	3/19/13	3	19	15	14.64
77.67	3/19/13	3	19	16	14.64
77.71	3/19/13	3	19	17	14.65
77.75	3/19/13	3	19	18	14.65
77.79	3/19/13	3	19	19	14.65
77.83	3/19/13	3	19	20	14.65
77.87	3/19/13	3	19	21	14.66
77.92	3/19/13	3	19	22	14.66
77.96	3/19/13	3	19	23	14.66
78	3/20/13	3	20	0	14.66
78.04	3/20/13	3	20	1	14.67
78.08	3/20/13	3	20	2	14.67
78.12	3/20/13	3	20	3	14.67
78.17	3/20/13	3	20	4	14.67
78.21	3/20/13	3	20	5	14.68
78.25	3/20/13	3	20	6	14.68
78.29	3/20/13	3	20	7	14.68
78.33	3/20/13	3	20	8	14.68
78.37	3/20/13	3	20	9	14.69
78.42	3/20/13	3	20	10	14.69
78.46	3/20/13	3	20	11	14.69
78.5	3/20/13	3	20	12	14.69
78.54	3/20/13	3	20	13	14.7
78.58	3/20/13	3	20	14	14.7
78.62	3/20/13	3	20	15	14.7
78.67	3/20/13	3	20	16	14.7
78.71	3/20/13	3	20	17	14.71
78.75	3/20/13	3	20	18	14.71
78.79	3/20/13	3	20	19	14.71
78.83	3/20/13	3	20	20	14.71
78.87	3/20/13	3	20	21	14.72
78.92	3/20/13	3	20	22	14.72
78.96	3/20/13	3	20	23	14.72
79	3/21/13	3	21	0	14.72
79.04	3/21/13	3	21	1	14.73
79.08	3/21/13	3	21	2	14.73
79.12	3/21/13	3	21	3	14.73
79.17	3/21/13	3	21	4	14.73
79.21	3/21/13	3	21	5	14.74
79.25	3/21/13	3	21	6	14.74
79.29	3/21/13	3	21	7	14.74
79.33	3/21/13	3	21	8	14.74
79.37	3/21/13	3	21	9	14.75
