Date	Date (UTC)	Month	Day	Hour (UTC)	food
67.83	3/9/13	3	9	20	2.166513197
67.87	3/9/13	3	9	21	2.039489624
67.92	3/9/13	3	9	22	1.916010207
67.96	3/9/13	3	9	23	1.796111538
68	3/10/13	3	10	0	1.679829144
68.04	3/10/13	3	10	1	1.567197483
68.08	3/10/13	3	10	2	1.45824993
68.12	3/10/13	3	10	3	1.353018767
68.17	3/10/13	3	10	4	1.251535179
68.21	3/10/13	3	10	5	1.153829235
68.25	3/10/13	3	10	6	1.059929889
68.29	3/10/13	3	10	7	0.969864965
68.33	3/10/13	3	10	8	0.883661152
68.37	3/10/13	3	10	9	0.801343993
68.42	3/10/13	3	10	10	0.72293788
68.46	3/10/13	3	10	11	0.648466047
68.5	3/10/13	3	10	12	0.577950562
68.54	3/10/13	3	10	13	0.51141232
68.58	3/10/13	3	10	14	0.448871038
68.62	3/10/13	3	10	15	0.390345247
68.67	3/10/13	3	10	16	0.335852291
68.71	3/10/13	3	10	17	0.285408317
68.75	3/10/13	3	10	18	0.239028272
68.79	3/10/13	3	10	19	0.196725901
68.83	3/10/13	3	10	20	0.158513737
68.87	3/10/13	3	10	21	0.124403104
68.92	3/10/13	3	10	22	0.09440411
68.96	3/10/13	3	10	23	0.068525645
69	3/11/13	3	11	0	0.046775375
69.04	3/11/13	3	11	1	0.029159748
69.08	3/11/13	3	11	2	0.015683982
69.12	3/11/13	3	11	3	0.00635207
69.17	3/11/13	3	11	4	0.001166779
69.21	3/11/13	3	11	5	0.000129644
69.25	3/11/13	3	11	6	0.003240972
69.29	3/11/13	3	11	7	0.010499843
69.33	3/11/13	3	11	8	0.021904104
69.37	3/11/13	3	11	9	0.037450376
69.42	3/11/13	3	11	10	0.057134054
69.46	3/11/13	3	11	11	0.080949303
69.5	3/11/13	3	11	12	0.108889068
69.54	3/11/13	3	11	13	0.140945069
69.58	3/11/13	3	11	14	0.177107806
69.62	3/11/13	3	11	15	0.217366565
69.67	3/11/13	3	11	16	0.261709416
69.71	3/11/13	3	11	17	0.310123219
69.75	3/11/13	3	11	18	0.362593628
69.79	3/11/13	3	11	19	0.419105094
69.83	3/11/13	3	11	20	0.479640873
69.87	3/11/13	3	11	21	0.544183026
69.92	3/11/13	3	11	22	0.612712428
69.96	3/11/13	3	11	23	0.685208772
70	3/12/13	3	12	0	0.761650576
70.04	3/12/13	3	12	1	0.842015189
70.08	3/12/13	3	12	2	0.926278796
70.12	3/12/13	3	12	3	1.01441643
70.17	3/12/13	3	12	4	1.106401972
70.21	3/12/13	3	12	5	1.202208165
70.25	3/12/13	3	12	6	1.301806621
70.29	3/12/13	3	12	7	1.405167825
70.33	3/12/13	3	12	8	1.51226115
70.37	3/12/13	3	12	9	1.623054861
70.42	3/12/13	3	12	10	1.737516128
70.46	3/12/13	3	12	11	1.855611034
70.5	3/12/13	3	12	12	1.977304584
70.54	3/12/13	3	12	13	2.102560719
70.58	3/12/13	3	12	14	2.231342321
70.62	3/12/13	3	12	15	2.363611231
70.67	3/12/13	3	12	16	2.499328254
70.71	3/12/13	3	12	17	2.638453174
70.75	3/12/13	3	12	18	2.780944766
70.79	3/12/13	3	12	19	2.926760805
70.83	3/12/13	3	12	20	3.075858085
70.87	3/12/13	3	12	21	3.228192424
70.92	3/12/13	3	12	22	3.383718681
70.96	3/12/13	3	12	23	3.542390772
71	3/13/13	3	13	0	3.704161679
71.04	3/13/13	3	13	1	3.868983464
71.08	3/13/13	3	13	2	4.036807288
71.12	3/13/13	3	13	3	4.207583421
71.17	3/13/13	3	13	4	4.381261259
71.21	3/13/13	3	13	5	4.557789336
71.25	3/13/13	3	13	6	4.737115345
71.29	3/13/13	3	13	7	4.919186146
71.33	3/13/13	3	13	8	5.103947788
71.37	3/13/13	3	13	9	5.291345522
71.42	3/13/13	3	13	10	5.481323818
71.46	3/13/13	3	13	11	5.673826383
71.5	3/13/13	3	13	12	5.868796172
71.54	3/13/13	3	13	13	6.066175412
71.58	3/13/13	3	13	14	6.265905616
71.62	3/13/13	3	13	15	6.467927598
71.67	3/13/13	3	13	16	6.672181497
71.71	3/13/13	3	13	17	6.878606786
71.75	3/13/13	3	13	18	7.087142298
71.79	3/13/13	3	13	19	7.297726238
71.83	3/13/13	3	13	20	7.510296207
71.87	3/13/13	3	13	21	7.724789216
71.92	3/13/13	3	13	22	7.941141704
71.96	3/13/13	3	13	23	8.159289563
72	3/14/13	3	14	0	8.379168151
72.04	3/14/13	3	14	1	8.600712313
72.08	3/14/13	3	14	2	8.8238564
72.12	3/14/13	3	14	3	9.04853429
72.17	3/14/13	3	14	4	9.274679406
72.21	3/14/13	3	14	5	9.502224736
72.25	3/14/13	3	14	6	9.731102855
72.29	3/14/13	3	14	7	9.96124594
72.33	3/14/13	3	14	8	10.19258579
72.37	3/14/13	3	14	9	10.42505387
72.42	3/14/13	3	14	10	10.65858128
72.46	3/14/13	3	14	11	10.89309882
72.5	3/14/13	3	14	12	11.128537
72.54	3/14/13	3	14	13	11.36482606
72.58	3/14/13	3	14	14	11.60189598
72.62	3/14/13	3	14	15	11.83967651
72.67	3/14/13	3	14	16	12.07809719
72.71	3/14/13	3	14	17	12.31708737
72.75	3/14/13	3	14	18	12.55657624
72.79	3/14/13	3	14	19	12.79649282
72.83	3/14/13	3	14	20	13.03676602
72.87	3/14/13	3	14	21	13.27732466
72.92	3/14/13	3	14	22	13.51809744
72.96	3/14/13	3	14	23	13.75901301
73	3/15/13	3	15	0	14
73.04	3/15/13	3	15	1	14.24098699
73.08	3/15/13	3	15	2	14.48190256
73.12	3/15/13	3	15	3	14.72267534
73.17	3/15/13	3	15	4	14.96323398
73.21	3/15/13	3	15	5	15.20350718
73.25	3/15/13	3	15	6	15.44342376
73.29	3/15/13	3	15	7	15.68291263
73.33	3/15/13	3	15	8	15.92190281
73.37	3/15/13	3	15	9	16.16032349
73.42	3/15/13	3	15	10	16.39810402
73.46	3/15/13	3	15	11	16.63517394
73.5	3/15/13	3	15	12	16.871463
73.54	3/15/13	3	15	13	17.10690118
73.58	3/15/13	3	15	14	17.34141872
73.62	3/15/13	3	15	15	17.57494613
73.67	3/15/13	3	15	16	17.80741421
73.71	3/15/13	3	15	17	18.03875406
73.75	3/15/13	3	15	18	18.26889715
73.79	3/15/13	3	15	19	18.49777526
73.83	3/15/13	3	15	20	18.72532059
73.87	3/15/13	3	15	21	18.95146571
73.92	3/15/13	3	15	22	19.1761436
73.96	3/15/13	3	15	23	19.39928769
74	3/16/13	3	16	0	19.62083185
74.04	3/16/13	3	16	1	19.84071044
74.08	3/16/13	3	16	2	20.0588583
74.12	3/16/13	3	16	3	20.27521078
74.17	3/16/13	3	16	4	20.48970379
74.21	3/16/13	3	16	5	20.70227376
74.25	3/16/13	3	16	6	20.9128577
74.29	3/16/13	3	16	7	21.12139321
74.33	3/16/13	3	16	8	21.3278185
74.37	3/16/13	3	16	9	21.5320724
74.42	3/16/13	3	16	10	21.73409438
74.46	3/16/13	3	16	11	21.93382459
74.5	3/16/13	3	16	12	22.13120383
74.54	3/16/13	3	16	13	22.32617362
74.58	3/16/13	3	16	14	22.51867618
74.62	3/16/13	3	16	15	22.70865448
74.67	3/16/13	3	16	16	22.89605221
74.71	3/16/13	3	16	17	23.08081385
74.75	3/16/13	3	16	18	23.26288466
74.79	3/16/13	3	16	19	23.44221066
74.83	3/16/13	3	16	20	23.61873874
74.87	3/16/13	3	16	21	23.79241658
74.92	3/16/13	3	16	22	23.96319271
74.96	3/16/13	3	16	23	24.13101654
75	3/17/13	3	17	0	24.29583832
75.04	3/17/13	3	17	1	24.45760923
75.08	3/17/13	3	17	2	24.61628132
75.12	3/17/13	3	17	3	24.77180758
75.17	3/17/13	3	17	4	24.92414191
75.21	3/17/13	3	17	5	25.07323919
75.25	3/17/13	3	17	6	25.21905523
75.29	3/17/13	3	17	7	25.36154683
75.33	3/17/13	3	17	8	25.50067175
75.37	3/17/13	3	17	9	25.63638877
75.42	3/17/13	3	17	10	25.76865768
75.46	3/17/13	3	17	11	25.89743928
75.5	3/17/13	3	17	12	26.02269542
75.54	3/17/13	3	17	13	26.14438897
75.58	3/17/13	3	17	14	26.26248387
75.62	3/17/13	3	17	15	26.37694514
75.67	3/17/13	3	17	16	26.48773885
75.71	3/17/13	3	17	17	26.59483218
75.75	3/17/13	3	17	18	26.69819338
75.79	3/17/13	3	17	19	26.79779183
75.83	3/17/13	3	17	20	26.89359803
75.87	3/17/13	3	17	21	26.98558357
75.92	3/17/13	3	17	22	27.0737212
75.96	3/17/13	3	17	23	27.15798481
76	3/18/13	3	18	0	27.23834942
76.04	3/18/13	3	18	1	27.31479123
76.08	3/18/13	3	18	2	27.38728757
76.12	3/18/13	3	18	3	27.45581697
76.17	3/18/13	3	18	4	27.52035913
76.21	3/18/13	3	18	5	27.58089491
76.25	3/18/13	3	18	6	27.63740637
76.29	3/18/13	3	18	7	27.68987678
76.33	3/18/13	3	18	8	27.73829058
76.37	3/18/13	3	18	9	27.78263343
76.42	3/18/13	3	18	10	27.82289219
76.46	3/18/13	3	18	11	27.85905493
76.5	3/18/13	3	18	12	27.89111093
76.54	3/18/13	3	18	13	27.9190507
76.58	3/18/13	3	18	14	27.94286595
76.62	3/18/13	3	18	15	27.96254962
76.67	3/18/13	3	18	16	27.9780959
76.71	3/18/13	3	18	17	27.98950016
76.75	3/18/13	3	18	18	27.99675903
76.79	3/18/13	3	18	19	27.99987036
76.83	3/18/13	3	18	20	27.99883322
76.87	3/18/13	3	18	21	27.99364793
76.92	3/18/13	3	18	22	27.98431602
76.96	3/18/13	3	18	23	27.97084025
77	3/19/13	3	19	0	27.95322462
77.04	3/19/13	3	19	1	27.93147436
77.08	3/19/13	3	19	2	27.90559589
77.12	3/19/13	3	19	3	27.8755969
77.17	3/19/13	3	19	4	27.84148626
77.21	3/19/13	3	19	5	27.8032741
77.25	3/19/13	3	19	6	27.76097173
77.29	3/19/13	3	19	7	27.71459168
77.33	3/19/13	3	19	8	27.66414771
77.37	3/19/13	3	19	9	27.60965475
77.42	3/19/13	3	19	10	27.55112896
77.46	3/19/13	3	19	11	27.48858768
77.5	3/19/13	3	19	12	27.42204944
77.54	3/19/13	3	19	13	27.35153395
77.58	3/19/13	3	19	14	27.27706212
77.62	3/19/13	3	19	15	27.19865601
77.67	3/19/13	3	19	16	27.11633885
77.71	3/19/13	3	19	17	27.03013503
77.75	3/19/13	3	19	18	26.94007011
77.79	3/19/13	3	19	19	26.84617076
77.83	3/19/13	3	19	20	26.74846482
77.87	3/19/13	3	19	21	26.64698123
77.92	3/19/13	3	19	22	26.54175007
77.96	3/19/13	3	19	23	26.43280252
78	3/20/13	3	20	0	26.32017086
78.04	3/20/13	3	20	1	26.20388846
78.08	3/20/13	3	20	2	26.08398979
78.12	3/20/13	3	20	3	25.96051038
78.17	3/20/13	3	20	4	25.8334868
78.21	3/20/13	3	20	5	25.70295671
78.25	3/20/13	3	20	6	25.56895878
78.29	3/20/13	3	20	7	25.43153272
78.33	3/20/13	3	20	8	25.29071925
78.37	3/20/13	3	20	9	25.14656009
78.42	3/20/13	3	20	10	24.99909797
78.46	3/20/13	3	20	11	24.84837658
78.5	3/20/13	3	20	12	24.69444058
78.54	3/20/13	3	20	13	24.53733559
78.58	3/20/13	3	20	14	24.37710815
78.62	3/20/13	3	20	15	24.21380576
78.67	3/20/13	3	20	16	24.04747679
78.71	3/20/13	3	20	17	23.87817054
78.75	3/20/13	3	20	18	23.70593718
78.79	3/20/13	3	20	19	23.53082773
78.83	3/20/13	3	20	20	23.3528941
78.87	3/20/13	3	20	21	23.172189
78.92	3/20/13	3	20	22	22.98876599
78.96	3/20/13	3	20	23	22.8026794
79	3/21/13	3	21	0	22.6139844
79.04	3/21/13	3	21	1	22.42273689
79.08	3/21/13	3	21	2	22.22899353
79.12	3/21/13	3	21	3	22.03281175
79.17	3/21/13	3	21	4	21.83424967
79.21	3/21/13	3	21	5	21.63336614
79.25	3/21/13	3	21	6	21.43022067
79.29	3/21/13	3	21	7	21.22487347
79.33	3/21/13	3	21	8	21.01738539
79.37	3/21/13	3	21	9	20.8078179
79.42	3/21/13	3	21	10	20.59623311
79.46	3/21/13	3	21	11	20.38269371
79.5	3/21/13	3	21	12	20.16726298
79.54	3/21/13	3	21	13	19.95000476
79.58	3/21/13	3	21	14	19.73098342
79.62	3/21/13	3	21	15	19.51026387
79.67	3/21/13	3	21	16	19.28791151
79.71	3/21/13	3	21	17	19.06399223
79.75	3/21/13	3	21	18	18.83857238
79.79	3/21/13	3	21	19	18.61171875
79.83	3/21/13	3	21	20	18.38349857
79.87	3/21/13	3	21	21	18.15397947
79.92	3/21/13	3	21	22	17.92322945
79.96	3/21/13	3	21	23	17.6913169
80	3/22/13	3	22	0	17.45831053
80.04	3/22/13	3	22	1	17.22427938
80.08	3/22/13	3	22	2	16.98929282
80.12	3/22/13	3	22	3	16.75342046
80.17	3/22/13	3	22	4	16.5167322
80.21	3/22/13	3	22	5	16.27929818
80.25	3/22/13	3	22	6	16.04118876
80.29	3/22/13	3	22	7	15.80247448
80.33	3/22/13	3	22	8	15.5632261
80.37	3/22/13	3	22	9	15.3235145
80.42	3/22/13	3	22	10	15.08341071
80.46	3/22/13	3	22	11	14.84298588
80.5	3/22/13	3	22	12	14.60231126
80.54	3/22/13	3	22	13	14.36145816
80.58	3/22/13	3	22	14	14.12049796
80.62	3/22/13	3	22	15	13.87950204
80.67	3/22/13	3	22	16	13.63854184
80.71	3/22/13	3	22	17	13.39768874
80.75	3/22/13	3	22	18	13.15701412
80.79	3/22/13	3	22	19	12.91658929
80.83	3/22/13	3	22	20	12.6764855
80.87	3/22/13	3	22	21	12.4367739
80.92	3/22/13	3	22	22	12.19752552
80.96	3/22/13	3	22	23	11.95881124
81	3/23/13	3	23	0	11.72070182
81.04	3/23/13	3	23	1	11.4832678
81.08	3/23/13	3	23	2	11.24657954
81.12	3/23/13	3	23	3	11.01070718
81.17	3/23/13	3	23	4	10.77572062
81.21	3/23/13	3	23	5	10.54168947
81.25	3/23/13	3	23	6	10.3086831
81.29	3/23/13	3	23	7	10.07677055
81.33	3/23/13	3	23	8	9.84602053
81.37	3/23/13	3	23	9	9.616501427
81.42	3/23/13	3	23	10	9.388281249
81.46	3/23/13	3	23	11	9.161427623
81.5	3/23/13	3	23	12	8.93600777
81.54	3/23/13	3	23	13	8.712088487
81.58	3/23/13	3	23	14	8.489736127
81.62	3/23/13	3	23	15	8.269016577
81.67	3/23/13	3	23	16	8.04999524
81.71	3/23/13	3	23	17	7.832737019
81.75	3/23/13	3	23	18	7.617306291
81.79	3/23/13	3	23	19	7.403766893
81.83	3/23/13	3	23	20	7.1921821
81.87	3/23/13	3	23	21	6.982614612
81.92	3/23/13	3	23	22	6.775126526
81.96	3/23/13	3	23	23	6.569779326
82	3/24/13	3	24	0	6.36663386
82.04	3/24/13	3	24	1	6.165750326
82.08	3/24/13	3	24	2	5.967188249
82.12	3/24/13	3	24	3	5.771006468
82.17	3/24/13	3	24	4	5.577263115
82.21	3/24/13	3	24	5	5.386015601
82.25	3/24/13	3	24	6	5.197320596
82.29	3/24/13	3	24	7	5.011234015
82.33	3/24/13	3	24	8	4.827810999
82.37	3/24/13	3	24	9	4.647105901
82.42	3/24/13	3	24	10	4.469172267
82.46	3/24/13	3	24	11	4.294062824
82.5	3/24/13	3	24	12	4.121829459
82.54	3/24/13	3	24	13	3.952523209
82.58	3/24/13	3	24	14	3.786194243
82.62	3/24/13	3	24	15	3.622891848
82.67	3/24/13	3	24	16	3.462664415
82.71	3/24/13	3	24	17	3.305559421
82.75	3/24/13	3	24	18	3.151623421
82.79	3/24/13	3	24	19	3.000902029
82.83	3/24/13	3	24	20	2.853439907
82.87	3/24/13	3	24	21	2.709280752
82.92	3/24/13	3	24	22	2.56846728
82.96	3/24/13	3	24	23	2.431041218
83	3/25/13	3	25	0	2.297043288
83.04	3/25/13	3	25	1	2.166513197
83.08	3/25/13	3	25	2	2.039489624
83.12	3/25/13	3	25	3	1.916010207
83.17	3/25/13	3	25	4	1.796111538
83.21	3/25/13	3	25	5	1.679829144
83.25	3/25/13	3	25	6	1.567197483
83.29	3/25/13	3	25	7	1.45824993
83.33	3/25/13	3	25	8	1.353018767
83.37	3/25/13	3	25	9	1.251535179
83.42	3/25/13	3	25	10	1.153829235
83.46	3/25/13	3	25	11	1.059929889
83.5	3/25/13	3	25	12	0.969864965
83.54	3/25/13	3	25	13	0.883661152
83.58	3/25/13	3	25	14	0.801343993
83.62	3/25/13	3	25	15	0.72293788
83.67	3/25/13	3	25	16	0.648466047
83.71	3/25/13	3	25	17	0.577950562
83.75	3/25/13	3	25	18	0.51141232
83.79	3/25/13	3	25	19	0.448871038
83.83	3/25/13	3	25	20	0.390345247
83.87	3/25/13	3	25	21	0.335852291
83.92	3/25/13	3	25	22	0.285408317
83.96	3/25/13	3	25	23	0.239028272
84	3/26/13	3	26	0	0.196725901
84.04	3/26/13	3	26	1	0.158513737
84.08	3/26/13	3	26	2	0.124403104
84.12	3/26/13	3	26	3	0.09440411
84.17	3/26/13	3	26	4	0.068525645
84.21	3/26/13	3	26	5	0.046775375
84.25	3/26/13	3	26	6	0.029159748
84.29	3/26/13	3	26	7	0.015683982
84.33	3/26/13	3	26	8	0.00635207
84.37	3/26/13	3	26	9	0.001166779
84.42	3/26/13	3	26	10	0.000129644
84.46	3/26/13	3	26	11	0.003240972
84.5	3/26/13	3	26	12	0.010499843
84.54	3/26/13	3	26	13	0.021904104
84.58	3/26/13	3	26	14	0.037450376
84.62	3/26/13	3	26	15	0.057134054
84.67	3/26/13	3	26	16	0.080949303
84.71	3/26/13	3	26	17	0.108889068
84.75	3/26/13	3	26	18	0.140945069
84.79	3/26/13	3	26	19	0.177107806
84.83	3/26/13	3	26	20	0.217366565
84.87	3/26/13	3	26	21	0.261709416
84.92	3/26/13	3	26	22	0.310123219
84.96	3/26/13	3	26	23	0.362593628
85	3/27/13	3	27	0	0.419105094
85.04	3/27/13	3	27	1	0.479640873
85.08	3/27/13	3	27	2	0.544183026
85.12	3/27/13	3	27	3	0.612712428
85.17	3/27/13	3	27	4	0.685208772
85.21	3/27/13	3	27	5	0.761650576
85.25	3/27/13	3	27	6	0.842015189
85.29	3/27/13	3	27	7	0.926278796
85.33	3/27/13	3	27	8	1.01441643
85.37	3/27/13	3	27	9	1.106401972
85.42	3/27/13	3	27	10	1.202208165
85.46	3/27/13	3	27	11	1.301806621
85.5	3/27/13	3	27	12	1.405167825
85.54	3/27/13	3	27	13	1.51226115
85.58	3/27/13	3	27	14	1.623054861
85.62	3/27/13	3	27	15	1.737516128
85.67	3/27/13	3	27	16	1.855611034
85.71	3/27/13	3	27	17	1.977304584
85.75	3/27/13	3	27	18	2.102560719
85.79	3/27/13	3	27	19	2.231342321
85.83	3/27/13	3	27	20	2.363611231
85.87	3/27/13	3	27	21	2.499328254
85.92	3/27/13	3	27	22	2.638453174
85.96	3/27/13	3	27	23	2.780944766
86	3/28/13	3	28	0	2.926760805
86.04	3/28/13	3	28	1	3.075858085
86.08	3/28/13	3	28	2	3.228192424
86.12	3/28/13	3	28	3	3.383718681
86.17	3/28/13	3	28	4	3.542390772
86.21	3/28/13	3	28	5	3.704161679
86.25	3/28/13	3	28	6	3.868983464
86.29	3/28/13	3	28	7	4.036807288
86.33	3/28/13	3	28	8	4.207583421
86.37	3/28/13	3	28	9	4.381261259
86.42	3/28/13	3	28	10	4.557789336
86.46	3/28/13	3	28	11	4.737115345
86.5	3/28/13	3	28	12	4.919186146
86.54	3/28/13	3	28	13	5.103947788
86.58	3/28/13	3	28	14	5.291345522
86.62	3/28/13	3	28	15	5.481323818
86.67	3/28/13	3	28	16	5.673826383
86.71	3/28/13	3	28	17	5.868796172
86.75	3/28/13	3	28	18	6.066175412
86.79	3/28/13	3	28	19	6.265905616
86.83	3/28/13	3	28	20	6.467927598
86.87	3/28/13	3	28	21	6.672181497
86.92	3/28/13	3	28	22	6.878606786
86.96	3/28/13	3	28	23	7.087142298
87	3/29/13	3	29	0	7.297726238
87.04	3/29/13	3	29	1	7.510296207
87.08	3/29/13	3	29	2	7.724789216
87.12	3/29/13	3	29	3	7.941141704
87.17	3/29/13	3	29	4	8.159289563
87.21	3/29/13	3	29	5	8.379168151
87.25	3/29/13	3	29	6	8.600712313
87.29	3/29/13	3	29	7	8.8238564
87.33	3/29/13	3	29	8	9.04853429
87.37	3/29/13	3	29	9	9.274679406
87.42	3/29/13	3	29	10	9.502224736
87.46	3/29/13	3	29	11	9.731102855
87.5	3/29/13	3	29	12	9.96124594
87.54	3/29/13	3	29	13	10.19258579
87.58	3/29/13	3	29	14	10.42505387
87.62	3/29/13	3	29	15	10.65858128
87.67	3/29/13	3	29	16	10.89309882
87.71	3/29/13	3	29	17	11.128537
87.75	3/29/13	3	29	18	11.36482606
87.79	3/29/13	3	29	19	11.60189598
87.83	3/29/13	3	29	20	11.83967651
87.87	3/29/13	3	29	21	12.07809719
87.92	3/29/13	3	29	22	12.31708737
87.96	3/29/13	3	29	23	12.55657624
88	3/30/13	3	30	0	12.79649282
88.04	3/30/13	3	30	1	13.03676602
88.08	3/30/13	3	30	2	13.27732466
88.12	3/30/13	3	30	3	13.51809744
88.17	3/30/13	3	30	4	13.75901301
88.21	3/30/13	3	30	5	14
88.25	3/30/13	3	30	6	14.24098699
88.29	3/30/13	3	30	7	14.48190256
88.33	3/30/13	3	30	8	14.72267534
88.37	3/30/13	3	30	9	14.96323398
88.42	3/30/13	3	30	10	15.20350718
88.46	3/30/13	3	30	11	15.44342376
88.5	3/30/13	3	30	12	15.68291263
88.54	3/30/13	3	30	13	15.92190281
88.58	3/30/13	3	30	14	16.16032349
88.62	3/30/13	3	30	15	16.39810402
88.67	3/30/13	3	30	16	16.63517394
88.71	3/30/13	3	30	17	16.871463
88.75	3/30/13	3	30	18	17.10690118
88.79	3/30/13	3	30	19	17.34141872
88.83	3/30/13	3	30	20	17.57494613
88.87	3/30/13	3	30	21	17.80741421
88.92	3/30/13	3	30	22	18.03875406
88.96	3/30/13	3	30	23	18.26889715
89	3/31/13	3	31	0	18.49777526
89.04	3/31/13	3	31	1	18.72532059
89.08	3/31/13	3	31	2	18.95146571
89.12	3/31/13	3	31	3	19.1761436
89.17	3/31/13	3	31	4	19.39928769
89.21	3/31/13	3	31	5	19.62083185
89.25	3/31/13	3	31	6	19.84071044
89.29	3/31/13	3	31	7	20.0588583
89.33	3/31/13	3	31	8	20.27521078
89.37	3/31/13	3	31	9	20.48970379
89.42	3/31/13	3	31	10	20.70227376
89.46	3/31/13	3	31	11	20.9128577
89.5	3/31/13	3	31	12	21.12139321
89.54	3/31/13	3	31	13	21.3278185
89.58	3/31/13	3	31	14	21.5320724
89.62	3/31/13	3	31	15	21.73409438
89.67	3/31/13	3	31	16	21.93382459
89.71	3/31/13	3	31	17	22.13120383
89.75	3/31/13	3	31	18	22.32617362
89.79	3/31/13	3	31	19	22.51867618
89.83	3/31/13	3	31	20	22.70865448
89.87	3/31/13	3	31	21	22.89605221
89.92	3/31/13	3	31	22	23.08081385
89.96	3/31/13	3	31	23	23.26288466
90	4/1/13	4	1	0	23.44221066
90.04	4/1/13	4	1	1	23.61873874
90.08	4/1/13	4	1	2	23.79241658
90.12	4/1/13	4	1	3	23.96319271
90.17	4/1/13	4	1	4	24.13101654
90.21	4/1/13	4	1	5	24.29583832
90.25	4/1/13	4	1	6	24.45760923
90.29	4/1/13	4	1	7	24.61628132
90.33	4/1/13	4	1	8	24.77180758
90.37	4/1/13	4	1	9	24.92414191
90.42	4/1/13	4	1	10	25.07323919
90.46	4/1/13	4	1	11	25.21905523
90.5	4/1/13	4	1	12	25.36154683
90.54	4/1/13	4	1	13	25.50067175
90.58	4/1/13	4	1	14	25.63638877
90.62	4/1/13	4	1	15	25.76865768
90.67	4/1/13	4	1	16	25.89743928
90.71	4/1/13	4	1	17	26.02269542
90.75	4/1/13	4	1	18	26.14438897
90.79	4/1/13	4	1	19	26.26248387
90.83	4/1/13	4	1	20	26.37694514
90.87	4/1/13	4	1	21	26.48773885
90.92	4/1/13	4	1	22	26.59483218
90.96	4/1/13	4	1	23	26.69819338
91	4/2/13	4	2	0	26.79779183
91.04	4/2/13	4	2	1	26.89359803
91.08	4/2/13	4	2	2	26.98558357
91.12	4/2/13	4	2	3	27.0737212
91.17	4/2/13	4	2	4	27.15798481
91.21	4/2/13	4	2	5	27.23834942
91.25	4/2/13	4	2	6	27.31479123
91.29	4/2/13	4	2	7	27.38728757
91.33	4/2/13	4	2	8	27.45581697
91.37	4/2/13	4	2	9	27.52035913
91.42	4/2/13	4	2	10	27.58089491
91.46	4/2/13	4	2	11	27.63740637
91.5	4/2/13	4	2	12	27.68987678
91.54	4/2/13	4	2	13	27.73829058
91.58	4/2/13	4	2	14	27.78263343
91.62	4/2/13	4	2	15	27.82289219
91.67	4/2/13	4	2	16	27.85905493
91.71	4/2/13	4	2	17	27.89111093
91.75	4/2/13	4	2	18	27.9190507
91.79	4/2/13	4	2	19	27.94286595
91.83	4/2/13	4	2	20	27.96254962
91.87	4/2/13	4	2	21	27.9780959
91.92	4/2/13	4	2	22	27.98950016
91.96	4/2/13	4	2	23	27.99675903
92	4/3/13	4	3	0	27.99987036
92.04	4/3/13	4	3	1	27.99883322
92.08	4/3/13	4	3	2	27.99364793
92.12	4/3/13	4	3	3	27.98431602
92.17	4/3/13	4	3	4	27.97084025
92.21	4/3/13	4	3	5	27.95322462
92.25	4/3/13	4	3	6	27.93147436
92.29	4/3/13	4	3	7	27.90559589
92.33	4/3/13	4	3	8	27.8755969
92.37	4/3/13	4	3	9	27.84148626
92.42	4/3/13	4	3	10	27.8032741
92.46	4/3/13	4	3	11	27.76097173
92.5	4/3/13	4	3	12	27.71459168
92.54	4/3/13	4	3	13	27.66414771
92.58	4/3/13	4	3	14	27.60965475
92.62	4/3/13	4	3	15	27.55112896
92.67	4/3/13	4	3	16	27.48858768
92.71	4/3/13	4	3	17	27.42204944
92.75	4/3/13	4	3	18	27.35153395
92.79	4/3/13	4	3	19	27.27706212
92.83	4/3/13	4	3	20	27.19865601
92.87	4/3/13	4	3	21	27.11633885
92.92	4/3/13	4	3	22	27.03013503
92.96	4/3/13	4	3	23	26.94007011
93	4/4/13	4	4	0	26.84617076
93.04	4/4/13	4	4	1	26.74846482
93.08	4/4/13	4	4	2	26.64698123
93.12	4/4/13	4	4	3	26.54175007
93.17	4/4/13	4	4	4	26.43280252
93.21	4/4/13	4	4	5	26.32017086
93.25	4/4/13	4	4	6	26.20388846
93.29	4/4/13	4	4	7	26.08398979
93.33	4/4/13	4	4	8	25.96051038
93.37	4/4/13	4	4	9	25.8334868
93.42	4/4/13	4	4	10	25.70295671
93.46	4/4/13	4	4	11	25.56895878
93.5	4/4/13	4	4	12	25.43153272
93.54	4/4/13	4	4	13	25.29071925
93.58	4/4/13	4	4	14	25.14656009
93.62	4/4/13	4	4	15	24.99909797
93.67	4/4/13	4	4	16	24.84837658
93.71	4/4/13	4	4	17	24.69444058
93.75	4/4/13	4	4	18	24.53733559
93.79	4/4/13	4	4	19	24.37710815
93.83	4/4/13	4	4	20	24.21380576
93.87	4/4/13	4	4	21	24.04747679
93.92	4/4/13	4	4	22	23.87817054
93.96	4/4/13	4	4	23	23.70593718
94	4/5/13	4	5	0	23.53082773
94.04	4/5/13	4	5	1	23.3528941
94.08	4/5/13	4	5	2	23.172189
94.12	4/5/13	4	5	3	22.98876599
94.17	4/5/13	4	5	4	22.8026794
94.21	4/5/13	4	5	5	22.6139844
94.25	4/5/13	4	5	6	22.42273689
94.29	4/5/13	4	5	7	22.22899353
94.33	4/5/13	4	5	8	22.03281175
94.37	4/5/13	4	5	9	21.83424967
